properties/label_type,properties/severity,GEN_ALIAS
CurbRamp,4.0,North Capitol Hill
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,North Capitol Hill
CurbRamp,1.0,North Capitol Hill
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,North Capitol Hill
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,4.0,North Capitol Hill
CurbRamp,2.0,North Capitol Hill
CurbRamp,2.0,North Capitol Hill
CurbRamp,2.0,North Capitol Hill
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,2.0,North Capitol Hill
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,North Capitol Hill
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoCurbRamp,5.0,Alki/Admiral
NoCurbRamp,3.0,Roxhill/Westwood
NoCurbRamp,5.0,Roxhill/Westwood
NoCurbRamp,5.0,Alki/Admiral
NoCurbRamp,3.0,Queen Anne
NoCurbRamp,3.0,Queen Anne
NoCurbRamp,3.0,Queen Anne
NoCurbRamp,3.0,Queen Anne
NoCurbRamp,4.0,Queen Anne
NoCurbRamp,4.0,Queen Anne
NoCurbRamp,5.0,Queen Anne
NoCurbRamp,5.0,Queen Anne
NoCurbRamp,5.0,Queen Anne
NoCurbRamp,5.0,Queen Anne
NoCurbRamp,3.0,Queen Anne
NoCurbRamp,2.0,Queen Anne
NoCurbRamp,,Queen Anne
NoCurbRamp,3.0,Queen Anne
NoCurbRamp,5.0,Queen Anne
NoCurbRamp,3.0,Queen Anne
NoCurbRamp,3.0,Queen Anne
NoCurbRamp,3.0,Queen Anne
NoCurbRamp,3.0,Queen Anne
NoCurbRamp,3.0,Queen Anne
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,North Capitol Hill
CurbRamp,1.0,North Capitol Hill
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,North Capitol Hill
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,North Capitol Hill
CurbRamp,2.0,North Capitol Hill
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,2.0,North Capitol Hill
CurbRamp,2.0,North Capitol Hill
CurbRamp,1.0,North Capitol Hill
CurbRamp,2.0,North Capitol Hill
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
NoSidewalk,4.0,Montlake/Portage Bay
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,4.0,Montlake/Portage Bay
NoSidewalk,4.0,Montlake/Portage Bay
NoSidewalk,3.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,3.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,3.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,,North Capitol Hill
NoSidewalk,4.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,3.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,North Capitol Hill
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,North Capitol Hill
CurbRamp,4.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,4.0,Montlake/Portage Bay
NoSidewalk,4.0,North Capitol Hill
NoSidewalk,4.0,Montlake/Portage Bay
NoSidewalk,3.0,Montlake/Portage Bay
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,3.0,Montlake/Portage Bay
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,4.0,Montlake/Portage Bay
NoSidewalk,3.0,Montlake/Portage Bay
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Madison Park
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,North Capitol Hill
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,3.0,North Capitol Hill
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,North Capitol Hill
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,North Capitol Hill
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,4.0,Montlake/Portage Bay
CurbRamp,1.0,North Capitol Hill
CurbRamp,3.0,North Capitol Hill
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,2.0,North Capitol Hill
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,3.0,Montlake/Portage Bay
NoSidewalk,4.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,3.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Madison Park
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
CurbRamp,2.0,North Capitol Hill
CurbRamp,3.0,North Capitol Hill
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,North Capitol Hill
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,2.0,North Capitol Hill
CurbRamp,3.0,North Capitol Hill
CurbRamp,1.0,North Capitol Hill
CurbRamp,4.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,North Capitol Hill
CurbRamp,2.0,North Capitol Hill
CurbRamp,3.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,North Capitol Hill
CurbRamp,2.0,North Capitol Hill
CurbRamp,2.0,North Capitol Hill
CurbRamp,2.0,North Capitol Hill
CurbRamp,1.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,2.0,Montlake/Portage Bay
CurbRamp,1.0,Montlake/Portage Bay
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,,North Capitol Hill
NoSidewalk,3.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,4.0,Montlake/Portage Bay
NoSidewalk,4.0,North Capitol Hill
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Madison Park
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Madison Park
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,4.0,Montlake/Portage Bay
NoSidewalk,4.0,North Capitol Hill
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,4.0,North Capitol Hill
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,3.0,North Capitol Hill
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
SurfaceProblem,2.0,North Capitol Hill
SurfaceProblem,,Montlake/Portage Bay
SurfaceProblem,3.0,North Capitol Hill
SurfaceProblem,2.0,Montlake/Portage Bay
SurfaceProblem,3.0,North Capitol Hill
SurfaceProblem,2.0,North Capitol Hill
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,2.0,Montlake/Portage Bay
SurfaceProblem,2.0,North Capitol Hill
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,4.0,Montlake/Portage Bay
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,2.0,Montlake/Portage Bay
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,3.0,North Capitol Hill
SurfaceProblem,2.0,North Capitol Hill
SurfaceProblem,3.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Madison Park
NoSidewalk,5.0,Montlake/Portage Bay
NoSidewalk,5.0,Montlake/Portage Bay
SurfaceProblem,4.0,Montlake/Portage Bay
SurfaceProblem,2.0,Montlake/Portage Bay
SurfaceProblem,,Montlake/Portage Bay
SurfaceProblem,1.0,Montlake/Portage Bay
SurfaceProblem,4.0,Montlake/Portage Bay
SurfaceProblem,1.0,Montlake/Portage Bay
SurfaceProblem,3.0,North Capitol Hill
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,1.0,Montlake/Portage Bay
SurfaceProblem,2.0,Montlake/Portage Bay
SurfaceProblem,2.0,Montlake/Portage Bay
SurfaceProblem,5.0,North Capitol Hill
SurfaceProblem,,Montlake/Portage Bay
SurfaceProblem,,North Capitol Hill
SurfaceProblem,1.0,Montlake/Portage Bay
SurfaceProblem,,Montlake/Portage Bay
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,3.0,Montlake/Portage Bay
Obstacle,,Montlake/Portage Bay
Obstacle,3.0,Montlake/Portage Bay
Obstacle,2.0,Montlake/Portage Bay
Obstacle,1.0,Montlake/Portage Bay
Obstacle,3.0,Montlake/Portage Bay
Obstacle,3.0,Montlake/Portage Bay
Obstacle,3.0,Montlake/Portage Bay
Obstacle,2.0,Montlake/Portage Bay
Obstacle,2.0,North Capitol Hill
Obstacle,4.0,North Capitol Hill
NoCurbRamp,3.0,North Capitol Hill
NoCurbRamp,3.0,North Capitol Hill
NoCurbRamp,4.0,Montlake/Portage Bay
NoCurbRamp,3.0,Montlake/Portage Bay
Occlusion,,North Capitol Hill
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,2.0,Montlake/Portage Bay
SurfaceProblem,3.0,North Capitol Hill
SurfaceProblem,4.0,Montlake/Portage Bay
SurfaceProblem,2.0,Montlake/Portage Bay
SurfaceProblem,,North Capitol Hill
SurfaceProblem,3.0,North Capitol Hill
SurfaceProblem,1.0,Montlake/Portage Bay
SurfaceProblem,4.0,Montlake/Portage Bay
SurfaceProblem,2.0,North Capitol Hill
SurfaceProblem,1.0,Montlake/Portage Bay
SurfaceProblem,2.0,Montlake/Portage Bay
SurfaceProblem,2.0,Montlake/Portage Bay
SurfaceProblem,3.0,North Capitol Hill
SurfaceProblem,2.0,Montlake/Portage Bay
SurfaceProblem,3.0,North Capitol Hill
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,5.0,Montlake/Portage Bay
SurfaceProblem,2.0,Montlake/Portage Bay
SurfaceProblem,4.0,Montlake/Portage Bay
Obstacle,3.0,Montlake/Portage Bay
Obstacle,2.0,Montlake/Portage Bay
Obstacle,2.0,Montlake/Portage Bay
Obstacle,3.0,Montlake/Portage Bay
Obstacle,3.0,North Capitol Hill
Obstacle,3.0,Montlake/Portage Bay
Obstacle,2.0,Montlake/Portage Bay
Obstacle,3.0,North Capitol Hill
Obstacle,2.0,Montlake/Portage Bay
Obstacle,3.0,North Capitol Hill
NoCurbRamp,4.0,North Capitol Hill
NoCurbRamp,3.0,Montlake/Portage Bay
NoCurbRamp,3.0,Montlake/Portage Bay
NoCurbRamp,4.0,Montlake/Portage Bay
NoCurbRamp,3.0,Montlake/Portage Bay
NoCurbRamp,2.0,Montlake/Portage Bay
NoCurbRamp,3.0,Montlake/Portage Bay
NoCurbRamp,3.0,Montlake/Portage Bay
NoCurbRamp,3.0,Montlake/Portage Bay
NoCurbRamp,3.0,North Capitol Hill
NoCurbRamp,3.0,North Capitol Hill
NoCurbRamp,3.0,North Capitol Hill
NoCurbRamp,3.0,Montlake/Portage Bay
NoCurbRamp,4.0,Montlake/Portage Bay
NoCurbRamp,3.0,North Capitol Hill
NoCurbRamp,3.0,Montlake/Portage Bay
NoCurbRamp,3.0,North Capitol Hill
NoCurbRamp,3.0,North Capitol Hill
NoCurbRamp,3.0,North Capitol Hill
SurfaceProblem,4.0,North Capitol Hill
SurfaceProblem,2.0,Montlake/Portage Bay
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,4.0,North Capitol Hill
SurfaceProblem,3.0,North Capitol Hill
SurfaceProblem,,North Capitol Hill
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,3.0,North Capitol Hill
SurfaceProblem,2.0,North Capitol Hill
SurfaceProblem,2.0,Montlake/Portage Bay
SurfaceProblem,1.0,Montlake/Portage Bay
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,5.0,Montlake/Portage Bay
SurfaceProblem,2.0,Montlake/Portage Bay
SurfaceProblem,,Montlake/Portage Bay
SurfaceProblem,2.0,North Capitol Hill
SurfaceProblem,3.0,Montlake/Portage Bay
SurfaceProblem,3.0,North Capitol Hill
SurfaceProblem,,North Capitol Hill
SurfaceProblem,1.0,Montlake/Portage Bay
SurfaceProblem,3.0,North Capitol Hill
SurfaceProblem,3.0,Montlake/Portage Bay
Obstacle,3.0,Montlake/Portage Bay
Obstacle,5.0,Montlake/Portage Bay
Obstacle,5.0,Montlake/Portage Bay
Obstacle,3.0,North Capitol Hill
Obstacle,3.0,Montlake/Portage Bay
Obstacle,3.0,Montlake/Portage Bay
Obstacle,3.0,North Capitol Hill
Obstacle,3.0,Montlake/Portage Bay
Obstacle,4.0,Montlake/Portage Bay
Obstacle,3.0,Montlake/Portage Bay
